# index, meta, _pos
7339,http://www.google.com/univ/ko/ewha,"array([ -0.81387138, -15.24634308])"
7340,http://www.google.com/univ/ko/gachon,"array([ -0.16879094, -14.44200393])"
7341,http://www.google.com/univ/ko/gangwon,"array([ -0.21103963, -15.29783765])"
7342,http://www.google.com/univ/ko/gcgc,"array([ -0.19191009, -14.76030642])"
7343,http://www.google.com/univ/ko/ggu,"array([ -0.64514319, -15.30834009])"
7344,http://www.google.com/univ/ko/gist,"array([ -0.93719707, -14.9785435 ])"
7345,http://www.google.com/univ/ko/gsnu,"array([  0.10185938, -15.37832906])"
7346,http://www.google.com/univ/ko/gyeongju,"array([ -0.99681577, -15.08882299])"
7347,http://www.google.com/univ/ko/halla,"array([ -0.12470531, -14.8728572 ])"
7348,http://www.google.com/univ/ko/hallym,"array([ -0.43296942, -14.7459858 ])"
7349,http://www.google.com/univ/ko/hallym-c,"array([ -0.13734644, -15.05863297])"
7350,http://www.google.com/univ/ko/hanbat,"array([ -0.59032102, -15.24397219])"
7351,http://www.google.com/univ/ko/hanbuk,"array([ -0.71363295, -14.90858059])"
7352,http://www.google.com/univ/ko/handong,"array([ -0.42118615, -15.06693972])"
7353,http://www.google.com/univ/ko/hangkong,"array([  0.07781709, -15.04303923])"
7354,http://www.google.com/univ/ko/hanil,"array([ -0.39604337, -15.34688232])"
7355,http://www.google.com/univ/ko/hankyong,"array([ -0.98838863, -15.15213563])"
7356,http://www.google.com/univ/ko/hanlyo,"array([ -0.17013115, -14.82307724])"
7357,http://www.google.com/univ/ko/hannam,"array([ -0.42174173, -14.49361151])"
7358,http://www.google.com/univ/ko/hanrw,"array([ -0.13409293, -14.75658613])"
7359,http://www.google.com/univ/ko/hansei,"array([ -0.54585204, -15.51228752])"
7360,http://www.google.com/univ/ko/hanseo,"array([ -0.18623933, -15.09148807])"
7361,http://www.google.com/univ/ko/hanshin,"array([ -0.48661395, -15.61871302])"
7362,http://www.google.com/univ/ko/hansung,"array([-4.03460417e-03, -1.51678687e+01])"
7363,http://www.google.com/univ/ko/hanyang,"array([ -0.11072144, -15.16556285])"
7364,http://www.google.com/univ/ko/hanyeong,"array([  0.15620905, -15.30731201])"
7365,http://www.google.com/univ/ko/hc,"array([ -0.33426503, -15.33516532])"
7366,http://www.google.com/univ/ko/hcc,"array([ -0.26159194, -14.7493802 ])"
7367,http://www.google.com/univ/ko/honam,"array([ -0.41628423, -15.28629939])"
7368,http://www.google.com/univ/ko/hongik,"array([ -0.59009961, -14.96392279])"
7369,http://www.google.com/univ/ko/hoseo,"array([ -0.32655868, -15.21305146])"
7370,http://www.google.com/univ/ko/howon,"array([ -0.99336235, -14.94859891])"
7371,http://www.google.com/univ/ko/hpu,"array([ -0.93665965, -15.396313  ])"
7372,http://www.google.com/univ/ko/htus,"array([  0.11062417, -14.7373232 ])"
7373,http://www.google.com/univ/ko/hufs,"array([ -0.29827251, -14.92087516])"
7374,http://www.google.com/univ/ko/hyejeon,"array([ -0.38730555, -14.6960106 ])"
7375,http://www.google.com/univ/ko/hytu,"array([ -0.16709649, -15.25915028])"
7376,http://www.google.com/univ/ko/hyupsung,"array([ -0.49182145, -15.54085799])"
7377,http://www.google.com/univ/ko/hywoman,"array([  0.14519465, -14.54936879])"
7378,http://www.google.com/univ/ko/ianyang,"array([ -1.00278454, -15.01945816])"
7379,http://www.google.com/univ/ko/icc,"array([ -0.23780462, -15.4608507 ])"
7380,http://www.google.com/univ/ko/iccu,"array([ -0.56251214, -14.67903162])"
7381,http://www.google.com/univ/ko/icu,"array([  0.03746227, -15.29572171])"
7382,http://www.google.com/univ/ko/iksan,"array([ -0.34397308, -14.97881156])"
7383,http://www.google.com/univ/ko/incheon,"array([ -0.652525 , -14.9415903])"
7384,http://www.google.com/univ/ko/induk,"array([ -0.81575246, -15.0459015 ])"
7385,http://www.google.com/univ/ko/inha,"array([ -0.85165639, -15.20014867])"
7386,http://www.google.com/univ/ko/inhatc,"array([ -0.5250896 , -14.98388855])"
7387,http://www.google.com/univ/ko/inje,"array([  0.05191595, -14.62322854])"
7388,http://www.google.com/univ/ko/inue,"array([ -0.03553499, -14.70299863])"
7389,http://www.google.com/univ/ko/jangan,"array([ -0.19685732, -15.36095851])"
7390,http://www.google.com/univ/ko/jbsc,"array([ -0.78254899, -15.5277994 ])"
7391,http://www.google.com/univ/ko/jeju,"array([ -0.61838789, -14.62453524])"
7392,http://www.google.com/univ/ko/jejue,"array([-1.09181142e-02, -1.53339761e+01])"
7393,http://www.google.com/univ/ko/jitp,"array([ -0.52953541, -14.60828903])"
7394,http://www.google.com/univ/ko/jiu,"array([ -0.15964929, -15.31478642])"
7395,http://www.google.com/univ/ko/jj,"array([ -0.14905617, -15.38032471])"
7396,http://www.google.com/univ/ko/jnc,"array([  0.0934525 , -15.31753246])"
7397,http://www.google.com/univ/ko/jnue,"array([ -0.63997601, -15.07218876])"
7398,http://www.google.com/univ/ko/joongbu,"array([ -0.52983062, -15.04382896])"
7399,http://www.google.com/univ/ko/jsc,"array([ -0.25193906, -15.26766148])"
7400,http://www.google.com/univ/ko/jtc,"array([ -0.92710794, -14.81963359])"
7401,http://www.google.com/univ/ko/kaist,"array([ -0.61872994, -15.35905173])"
7402,http://www.google.com/univ/ko/kangnam,"array([ -0.07125751, -14.92358202])"
7403,http://www.google.com/univ/ko/kangnung,"array([ -0.07184608, -14.75088351])"
7404,http://www.google.com/univ/ko/kangwon,"array([  0.12269489, -15.07820952])"
7405,http://www.google.com/univ/ko/kaya,"array([ -0.69656375, -15.29001543])"
7406,http://www.google.com/univ/ko/kaywon,"array([ -0.13804361, -15.12219535])"
7407,http://www.google.com/univ/ko/kbc,"array([  0.22004232, -14.6800605 ])"
7408,http://www.google.com/univ/ko/kbcs,"array([  0.05323305, -15.15907676])"
7409,http://www.google.com/univ/ko/kbtus,"array([ -0.74656638, -15.33206341])"
7410,http://www.google.com/univ/ko/kc,"array([ -0.06568506, -15.51574957])"
7411,http://www.google.com/univ/ko/kcac,"array([ -0.29646393, -14.68645339])"
7412,http://www.google.com/univ/ko/kcn,"array([ -0.21455419, -15.04988086])"
7413,http://www.google.com/univ/ko/kcpc,"array([-1.00559057e-02, -1.52749282e+01])"
7414,http://www.google.com/univ/ko/kcs,"array([  0.17664655, -14.72933493])"
7415,http://www.google.com/univ/ko/kcu,"array([ -0.29889573, -14.58629429])"
7416,http://www.google.com/univ/ko/kdc,"array([ -0.44597661, -15.44112297])"
7417,http://www.google.com/univ/ko/kdtc,"array([  0.02053367, -14.56722228])"
7418,http://www.google.com/univ/ko/kdu,"array([ -0.50353587, -14.72351025])"
7419,http://www.google.com/univ/ko/keimyung,"array([ -0.58620595, -14.55348271])"
7420,http://www.google.com/univ/ko/kflc,"array([ -0.75893349, -15.22147968])"
7421,http://www.google.com/univ/ko/khcu,"array([ -0.39518473, -15.47047243])"
7422,http://www.google.com/univ/ko/khu,"array([ -0.26716264, -15.03605288])"
7423,http://www.google.com/univ/ko/kic,"array([  0.19774766, -15.23820546])"
7424,http://www.google.com/univ/ko/kijeon,"array([ -0.22915774, -14.5735258 ])"
7425,http://www.google.com/univ/ko/kimcheon,"array([  0.09137944, -14.92587011])"
7426,http://www.google.com/univ/ko/kimpo,"array([  0.11173924, -15.13822548])"
7427,http://www.google.com/univ/ko/kinst,"array([  0.08853133, -14.81131279])"
7428,http://www.google.com/univ/ko/kit,"array([ -0.36067939, -15.56971076])"
7429,http://www.google.com/univ/ko/kjcatholic,"array([  0.15115276, -14.90767152])"
7430,http://www.google.com/univ/ko/kjhc,"array([ -0.12461077, -14.9343149 ])"
7431,http://www.google.com/univ/ko/kkot,"array([ -0.91547672, -15.33270201])"
7432,http://www.google.com/univ/ko/km-c,"array([  0.23933493, -15.10524025])"
7433,http://www.google.com/univ/ko/kmaritime,"array([ -0.86404634, -15.14228812])"
7434,http://www.google.com/univ/ko/kmc,"array([ -0.03367888, -14.59089466])"
7435,http://www.google.com/univ/ko/knou,"array([ -0.23093855, -15.1795592 ])"
7436,http://www.google.com/univ/ko/knu,"array([ -0.43294693, -14.8233565 ])"
7437,http://www.google.com/univ/ko/knue,"array([  0.13584474, -15.02124768])"
7438,http://www.google.com/univ/ko/knupe,"array([ -0.02669717, -15.02361128])"
7439,http://www.google.com/univ/ko/koje,"array([ -0.21465866, -14.37895235])"
7440,http://www.google.com/univ/ko/kongju,"array([ -0.77019583, -14.86846175])"
7441,http://www.google.com/univ/ko/kongju-e,"array([ -0.80297043, -15.42266034])"
7442,http://www.google.com/univ/ko/konkuk,"array([ -0.22668993, -14.86430679])"
7443,http://www.google.com/univ/ko/konyang,"array([  0.18213042, -15.06262741])"
7444,http://www.google.com/univ/ko/kookmin,"array([ -0.65953226, -15.58308869])"
7445,http://www.google.com/univ/ko/korea,"array([ -0.8248993 , -14.98008175])"
7446,http://www.google.com/univ/ko/korhealth,"array([ -1.01842349, -15.27378587])"
7447,http://www.google.com/univ/ko/kosin,"array([ -0.082636  , -14.45881142])"
7448,http://www.google.com/univ/ko/kpu,"array([ -0.32172965, -15.61195893])"
7449,http://www.google.com/univ/ko/krc,"array([ -0.27239753, -15.08927128])"
7450,http://www.google.com/univ/ko/ksu,"array([ -0.06503623, -14.6406592 ])"
7451,http://www.google.com/univ/ko/kt,"array([  0.19562868, -14.9569679 ])"
7452,http://www.google.com/univ/ko/ktc,"array([  0.03410397, -14.88123971])"
7453,http://www.google.com/univ/ko/kumi,"array([  0.26429754, -14.97434315])"
7454,http://www.google.com/univ/ko/kumoh,"array([ -0.06164286, -15.30555519])"
7455,http://www.google.com/univ/ko/kunjang,"array([ -0.19503241, -15.4230097 ])"
7456,http://www.google.com/univ/ko/kunsan,"array([ -0.25445452, -14.63831473])"
7457,http://www.google.com/univ/ko/kut,"array([ -0.52280376, -15.30822315])"
7458,http://www.google.com/univ/ko/kwandong,"array([ -0.63222659, -15.12968015])"
7459,http://www.google.com/univ/ko/kwangju,"array([ -0.69882796, -15.22973396])"
7460,http://www.google.com/univ/ko/kwangju-e,"array([ -0.89051936, -15.45513172])"
7461,http://www.google.com/univ/ko/kwangshin,"array([ -0.74404812, -15.38871308])"
7462,http://www.google.com/univ/ko/kwangwoon,"array([ -0.33532867, -14.73814082])"
7463,http://www.google.com/univ/ko/kwangyang,"array([ -0.24014046, -15.52273609])"
7464,http://www.google.com/univ/ko/kwc,"array([ -0.16332194, -14.57075908])"
7465,http://www.google.com/univ/ko/kwu,"array([  0.14033797, -14.84899185])"
7466,http://www.google.com/univ/ko/kyongdo,"array([  0.06620059, -14.47377277])"
7467,http://www.google.com/univ/ko/kyonggi,"array([ -0.30377224, -14.80319237])"
7468,http://www.google.com/univ/ko/kyungbok,"array([ -0.66539753, -14.50916323])"
7469,http://www.google.com/univ/ko/kyungdong,"array([ -0.83151618, -15.48298716])"
7470,http://www.google.com/univ/ko/kyungil,"array([  0.22275086, -15.16751212])"
7471,http://www.google.com/univ/ko/kyungmin,"array([ -0.28299339, -15.15817294])"
7472,http://www.google.com/univ/ko/kyungnam,"array([-8.23466169e-03, -1.47629891e+01])"
7473,http://www.google.com/univ/ko/kyungwon,"array([ -0.41151561, -14.95771206])"
7474,http://www.google.com/univ/ko/kyungwoon,"array([  0.04025625, -15.36335984])"
7475,http://www.google.com/univ/ko/ltu,"array([ -0.34229315, -14.45567973])"
7476,http://www.google.com/univ/ko/masan-c,"array([ -0.57481987, -14.75893915])"
7477,http://www.google.com/univ/ko/mcu,"array([ -0.33998606, -14.63693106])"
7478,http://www.google.com/univ/ko/miryang,"array([ -0.6133221 , -15.19468349])"
7479,http://www.google.com/univ/ko/mjc,"array([ -1.04541194, -14.89809869])"
7480,http://www.google.com/univ/ko/mju,"array([ -0.55164488, -15.45100278])"
7481,http://www.google.com/univ/ko/mmu,"array([ -0.57937861, -14.46694349])"
7482,http://www.google.com/univ/ko/mokpo,"array([  0.09673331, -15.19532397])"
7483,http://www.google.com/univ/ko/mokpo-c,"array([ -0.32243078, -15.03856498])"
7484,http://www.google.com/univ/ko/mokwon,"array([ -0.50146421, -15.36089467])"
7485,http://www.google.com/univ/ko/mpu,"array([ -0.1902294 , -14.63392927])"
7486,http://www.google.com/univ/ko/mts,"array([ -0.47176718, -14.6634137 ])"
7487,http://www.google.com/univ/ko/munkyung,"array([ -0.93701957, -15.04539228])"
7488,http://www.google.com/univ/ko/myungshin,"array([ -0.392826  , -15.18284849])"
7489,http://www.google.com/univ/ko/naju,"array([ -0.66731011, -15.17786976])"
7490,http://www.google.com/univ/ko/nambu,"array([ -0.23597728, -14.80675691])"
7491,http://www.google.com/univ/ko/namdo,"array([ -0.47502304, -15.27904155])"
7492,http://www.google.com/univ/ko/namhae,"array([ -0.03659064, -15.08121521])"
7493,http://www.google.com/univ/ko/nmc-c,"array([ -0.06501495, -15.24833793])"
7494,http://www.google.com/univ/ko/nonghyup,"array([  0.08054596, -14.5475921 ])"
7495,http://www.google.com/univ/ko/nsu,"array([ -0.44677946, -15.38203664])"
7496,http://www.google.com/univ/ko/ok,"array([ -0.45251106, -15.33075242])"
7497,http://www.google.com/univ/ko/osan,"array([ -0.64767241, -15.00688812])"
7498,http://www.google.com/univ/ko/paekche,"array([ -0.74486383, -14.71919363])"
7499,http://www.google.com/univ/ko/paichai,"array([ -0.72241091, -15.17550992])"
7500,http://www.google.com/univ/ko/pcts,"array([ -0.36362187, -15.07380408])"
7501,http://www.google.com/univ/ko/pia,"array([  0.20645218, -14.79155241])"
7502,http://www.google.com/univ/ko/pknu,"array([ -0.34568674, -15.44304913])"
7503,http://www.google.com/univ/ko/pohang,"array([ -0.3354899 , -14.52189696])"
7504,http://www.google.com/univ/ko/postech,"array([  0.03685677, -14.94274966])"
7505,http://www.google.com/univ/ko/psks,"array([ -0.08304901, -15.04074792])"
7506,http://www.google.com/univ/ko/ptuniv,"array([ -0.92026755, -15.16857601])"
7507,http://www.google.com/univ/ko/pufs,"array([  0.27823108, -14.90715166])"
7508,http://www.google.com/univ/ko/pusan,"array([ -0.46196488, -14.57098458])"
7509,http://www.google.com/univ/ko/pwc,"array([ -0.66048559, -14.86607284])"
7510,http://www.google.com/univ/ko/redcross,"array([  0.0285734 , -15.00372098])"
7511,http://www.google.com/univ/ko/rts,"array([ -0.66090981, -15.39556144])"
7512,http://www.google.com/univ/ko/saekyung-c,"array([ -0.85824291, -15.33640453])"
7513,http://www.google.com/univ/ko/samcheok,"array([ -0.7065018 , -15.43009826])"
7514,http://www.google.com/univ/ko/sangha,"array([  0.19979971, -14.85003108])"
7515,http://www.google.com/univ/ko/sangji,"array([ -0.71562956, -14.82752427])"
7516,http://www.google.com/univ/ko/sangju,"array([ -0.72210234, -15.55645509])"
7517,http://www.google.com/univ/ko/sangmyung,"array([  0.18430217, -14.61595662])"
7518,http://www.google.com/univ/ko/sch,"array([  0.07873735, -14.68370932])"
7519,http://www.google.com/univ/ko/scjc,"array([  0.06514488, -15.0997454 ])"
7520,http://www.google.com/univ/ko/scu,"array([ 8.30331084e-03, -1.51137853e+01])"
7521,http://www.google.com/univ/ko/sd-c,"array([ -0.1806954 , -15.15451325])"
7522,http://www.google.com/univ/ko/sejong,"array([ -0.4911145 , -14.43532422])"
7523,http://www.google.com/univ/ko/semyung,"array([ -0.09892387, -15.40247422])"
7524,http://www.google.com/univ/ko/seoil,"array([ -0.53764361, -14.91543943])"
7525,http://www.google.com/univ/ko/seojeong,"array([ -0.19588602, -15.56558061])"
7526,http://www.google.com/univ/ko/seokang,"array([ -1.04604109, -15.20483159])"
7527,http://www.google.com/univ/ko/seonam,"array([  0.02144155, -15.06155658])"
7528,http://www.google.com/univ/ko/seoularts,"array([ -0.75347842, -15.27446069])"
7529,http://www.google.com/univ/ko/seouljangsin,"array([  0.13503175, -15.24633964])"
7530,http://www.google.com/univ/ko/seowon,"array([ -0.13590358, -15.54573731])"
7531,http://www.google.com/univ/ko/sewc,"array([ -0.88310322, -14.87293423])"
7532,http://www.google.com/univ/ko/shingu-c,"array([-1.18873307e-02, -1.48488562e+01])"
7533,http://www.google.com/univ/ko/shinheung,"array([ -0.58881303, -15.29772389])"
7534,http://www.google.com/univ/ko/shinsung,"array([ -0.29552184, -15.37181966])"
7535,http://www.google.com/univ/ko/shjc,"array([ -0.15956624, -14.69806913])"
7536,http://www.google.com/univ/ko/silla,"array([ -0.12976195, -14.50641517])"
7537,http://www.google.com/univ/ko/skhu,"array([ -0.24304474, -15.40343115])"
7538,http://www.google.com/univ/ko/skku,"array([ -0.34385197, -15.16066993])"
7539,http://www.google.com/univ/ko/skuniv,"array([ -0.97154513, -15.21707468])"
7540,http://www.google.com/univ/ko/snhc,"array([-8.68997945e-03, -1.54716268e+01])"
7541,http://www.google.com/univ/ko/snjc,"array([ -0.0153335 , -14.96584214])"
7542,http://www.google.com/univ/ko/snu,"array([ -0.2214967 , -14.70121949])"
7543,http://www.google.com/univ/ko/snue,"array([ -0.17894367, -14.95229991])"
7544,http://www.google.com/univ/ko/snut,"array([ -0.35874451, -14.9189428 ])"
7545,http://www.google.com/univ/ko/sogang,"array([ -0.0528396 , -15.13650108])"
7546,http://www.google.com/univ/ko/sohae,"array([ -0.48999505, -14.86755519])"
7547,http://www.google.com/univ/ko/songho,"array([ -0.59064723, -15.6098794 ])"
7548,http://www.google.com/univ/ko/songwon,"array([ -0.35525367, -14.8543658 ])"
7549,http://www.google.com/univ/ko/sookmyung,"array([  0.15727785, -15.18041411])"
7550,http://www.google.com/univ/ko/soongsil,"array([ -0.37523787, -15.23947468])"
7551,http://www.google.com/univ/ko/sorabol,"array([ -0.3149247 , -15.26509885])"
7552,http://www.google.com/univ/ko/stu,"array([  0.0773087 , -15.25489901])"
